Title,Price($),Address,Date Posted,Building Type,Bedrooms,Bathrooms,Utilities,Wi-Fi and More,Parking Included,Agreement Type,Move-In Date,Pet Friendly,Size (sqft),Furnished,Air Conditioning,Personal Outdoor Space,Smoking Permitted,Appliances,Amenities,Description,Visit Counter,url
Single Room in Shared 2 BR Apartment at Bloor & Islington,1100,"Etobicoke, ON M9A 4X7",3/11/2024 22:18,,,,,,,,,No,,Yes,,,,,,"Looking for a female to share a separate bedroom in a two bedroom apartment with an Indian family, available April 1. Excellent for working professional/Student. Room has a inbuilt closet, bed( twin mattress+ wooden bed frame) and a side table. Apartment is 5 min walk from Islington subway station. Bus stop just outside building. Close to all amenities like No Frills, Doctors, ATM. 30 to 40 min to downtown and Humber college by subway/bus. Wi-Fi & Hydro included in rent. First and last month rent deposit. Rent per month is CAD $1100. If interested, please text me @ 647-447-4923.",6 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/single-room-in-shared-2-br-apartment-at-bloor-islington/1687950824
Room for rent near Finch and hwy404,1000,"North York, ON M2J 4E7",3/11/2024 22:18,,,,,,,,,No,,Yes,,,,,,"A room is available in a house on 1st March 2024. Private washroom , share the kitchen. One parking. Convenient transportation and shopping. a few minutes to bus stop #39,#939,#169,#24. Look for a quiet and friendly working professional person. No party, No drugs, No smoking ,No pets. $1000/monthly. Share utilities fee and Free internet. If you are interested in, please contact me only by phone: 4167046889",15 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-for-rent-near-finch-and-hwy404/1687950801
Room for rent near Finch and Victoria Park,1000,"North York, ON M2J 4E7",3/11/2024 22:15,House,1,1,,Internet,1,Month-to-month,1-Mar-24,No,180,Yes,Yes,Yard,No,Laundry (In Building),,"A room is available in a house on 1st March 2024. Private washroom , share the kitchen. One parking. Convenient transportation and shopping. a few minutes to bus stop #39,#939,#169,#24. Look for a quiet and friendly working professional person. No party, No drugs, No smoking ,No pets. $1000/monthly. Share utilities fee and Free internet. If you are interested in, please contact me only by phone: 4167046889",23 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent-near-finch-and-victoria-park/1687950602
1+den modern condo near Finch Station,2650,"North York, ON M2N 7L4",3/11/2024 22:15,Condo,1 + Den,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,1,1 Year,1-Apr-24,No,680,Yes,Yes,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building","Unit Details:
Location!Location! Location!
Steps away from Finch Station and Bus Terminal!
Layout: 1 bedroom plus den (suitable for an office or a second bedroom)
Furnishing: Fully furnished with modern appliances
View: Unobstructed view of a park
Available Date: April 1, 2024
Price: $2650 (utilities included, hydro paid separately)
Extras: Includes a locker and parking space",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-den-modern-condo-near-finch-station/1687950563
1 bed and 1 bath,1500,"1470 Midland Ave, Toronto, ON M1P 4Z4",3/11/2024 22:13,Condo,1,1,,Not Included,0,Month-to-month,12-Mar-24,No,900,Yes,Yes,Not Included,Outdoors only,,,"10 Deerlick Ct, North York, ON M3A 0A7
The address isn't appearing on Facebook. This is part of the Ravine condos. Personal bathroom and built in washing machine. Quick access to bus. 5 mins walk to food basics. Can move in asap. 6474519938 call msg if interested",31 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bed-and-1-bath/1687950445
Wellesley Apartments - 1 Bdrm available at 100 Wellesley Street,2285,"100 Wellesley Street East, Toronto, ON, M4Y 1H5",3/11/2024 22:13,Apartment,1,1,"Hydro_No,Heat_No,Water_Yes",Not Included,0,1 Year,,Yes,625,Yes,Yes,Balcony,No,Laundry (In Building),"Gym, Pool, Elevator in Building",No Last Month's Rent Deposit,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/wellesley-apartments-1-bdrm-available-at-100-wellesley-street/1663969694
Wellesley Apartments - Bachelor available at 100 Wellesley Stree,1895,"100 Wellesley Street East, Toronto, ON, M4Y 1H5",3/11/2024 22:13,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_No,Water_Yes",Not Included,0,1 Year,,Yes,325,Yes,Yes,Balcony,No,Laundry (In Building),"Gym, Pool, Elevator in Building",No Last Month's Rent Deposit,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/wellesley-apartments-bachelor-available-at-100-wellesley-stree/1670341721
FINCH&BATHURST-MALE ONLY-MONTH TO MONTH RENTAL-TTC SUBWAY,850,"North York, ON M2R",3/11/2024 22:12,,,,,,,,,No,,No,,,,,,If your looking for a relaxed safe environment then this is the listing for you. Prestigous area with parks amenties plazas minutes away ! Don't miss out on this rare find ! Location is centeral and desirable by many.,5 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/finch-bathurst-male-only-month-to-month-rental-ttc-subway/1687950359
Den available in 1 plus den,1000,"5 Defries St, Toronto, ON M5A 0W7",3/11/2024 22:11,,,,,,,,,No,,Yes,,,,,,"Den / Private Room Available in a 1+1 brand new condo building
$1000, includes all utilities, internet and in-suite laundry.
Looking for someone that’s clean, respectful and independent. Prefer a non-smoker that works full time and no couples and no pets are permitted.
Condo is brand new with a gym, co-working space, rooftop pool and terrace, sauna, yoga room
Short or long-term OK! International student welcome.
About me: 30M work full time, non smoker. No pets and I don’t cook often. I also travel often for work, reply to the ad for a viewing thank you",,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/den-available-in-1-plus-den/1687950258
Wellesley Apartments - Bachelor available at 100 Wellesley Stree,1895,"100 Wellesley Street East, Toronto, ON, M4Y 1H5",3/11/2024 22:13,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_No,Water_Yes",Not Included,0,1 Year,,Yes,325,Yes,Yes,Balcony,No,Laundry (In Building),"Gym, Pool, Elevator in Building",No Last Month's Rent Deposit,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/wellesley-apartments-bachelor-available-at-100-wellesley-stree/1670341721
YORK UNIVERSITY,750,"22 Sheffer Terrace, North York, ON",2/17/2024 17:35,,,,,,,,,No,,Yes,,,,,,"1. There are 4 huge windows in the room. Room is in the first floor. Share washroom. Price is $900.
2. The room is on the second floor with private washroom. Price is $1100.
2. There are 2 huge windows in the basement. There is private washroom and private balcony in the room. Price is $1000.
4. The room is on the third floor. Share washroom and balcony. Price is $850.
5. The room is in the basement. Share washroom. Price is $750.","1,024 visits",https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/york-university/1685598399
"renovated one bedroom, eglinton and dvp - ID 3243",2350,"25 Eccleston Drive, Toronto, ON, M4A 1K5",3/5/2024 16:00,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,Not Available,1-Apr-24,Yes,671,No,No,Not Included,No,"Laundry (In Unit), Laundry (In Building), Dishwasher, Fridge / Freezer","24 Hour Security, Storage Space, Elevator in Building",,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-one-bedroom-eglinton-and-dvp-id-3243/1687345923
"Renovated one bedroom, High Park and Roncesvalles - ID 3182",2500,"150 Fermanagh Avenue, Toronto, ON, M6R 1M3",2/15/2024 13:48,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,Not Available,1-May-24,Yes,612,No,No,Not Included,No,"Laundry (In Building), Fridge / Freezer",Bicycle Parking,,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-one-bedroom-high-park-and-roncesvalles-id-3182/1685358632
"Semi renovated two bedroom, Bathurst and St.Clair - ID 3193",2400,"1510 Bathurst Street, Toronto, ON, M5P 3H3",2/29/2024 14:42,Apartment,2,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,Not Available,15-Mar-24,Yes,755,No,No,Not Included,No,Laundry (In Building),,,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/semi-renovated-two-bedroom-bathurst-and-st-clair-id-3193/1686827609
1 Bedroom Apartment for Rent Bathurst /Steeles in North York!,2350,"12 Rockford Road, Toronto, ON, M2R 3A2",3/3/2024 0:07,Apartment,1,1,,Not Included,0,1 Year,,Yes,Not Available,No,No,Not Included,Yes,,,"Live well at Rockford Apartments; perfectly located near Steeles Avenue West and Bathurst Street. Steps to Rockford Public School, Rockford Child Care and Lissom Park. We are surrounded by convenience! All these services compliment your bright and airy living space. Enjoy sipping coffee from your large balcony or take a dip in our seasonal pool. This vibrant North York neighbourhood will fulfill your every need.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-bathurst-steeles-in-north-york/1665425994
Private Room Available,1000,"5 Defries St, Toronto, ON M5A 0W7",3/11/2024 22:09,,,,,,,,,No,,Yes,,,,,,"Den / Private Room Available in a 1+1 brand new condo building
$1000, includes all utilities, internet and in-suite laundry.
Looking for someone that’s clean, respectful and independent. Prefer a non-smoker that works full time and no couples and no pets are permitted.
Condo is brand new with a gym, co-working space, rooftop pool and terrace, sauna, yoga room
Short or long-term OK! International student welcome.
About me: 30M work full time, non smoker. No pets and I don’t cook often. I also travel often for work, reply to the ad for a viewing thank you",,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/private-room-available/1687950108
Luxury Urban Living in Downtown Toronto!,2850,"319 Jarvis St, Toronto, ON M5B 2C2",3/11/2024 22:09,Condo,1 + Den,1,,Not Included,0,1 Year,15-Mar-24,Yes,650,No,Yes,Not Included,No,,,"Spacious 1-bed, 1-den condo with unobstructed views of Lake Ontario and the CN Tower. All utilities included.
Building amenities: gym, workspace, resident lounge, and more.
Just a 5-min walk to Eaton Centre and Young & Dundas Square, for an amazing monthly rent of only $2,850/month. Available immediately.
DM me for more details",2 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-urban-living-in-downtown-toronto/1687950066
"Sublet - May 1 to Aug 31, Little Italy/Little Portugal",1500,"Toronto, ON M6K",3/11/2024 22:08,,,,,,,,,,,Yes,,,,,,I’m a grad student at UofT looking to sublet my living space this summer. I currently share a modern two-bedroom two bath condo in Little Portugal with one other person.,27 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/sublet-may-1-to-aug-31-little-italy-little-portugal/1687949990
College&Bay 1+1 BR 1 BA 1 Parking luxury condo near U of T,2750,"770 Bay St., Toronto, ON M5G 0A6",3/11/2024 22:08,Condo,1 + Den,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,1,1 Year,1-May-24,No,600,No,Yes,Balcony,Outdoors only,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, 24 Hour Security, Bicycle Parking, Storage Space, Elevator in Building","【College&Bay 1 br+1 den+1 ba w/parking】
【Available May 1st 2024】Sought after bay/college location! Live in luxury at Lumiere condos in the heart of downtown Toronto. *High Floor* very bright & spacious 1br + den unit, amazing view of DT toronto and lake Ontario. Premium parking spot. Sleek kitchen with b/i appliances and granite counters. 9 ft ceilings. Large balcony. Amazing layout with no wasted space! New flooring in bedroom, new toilet. Short walk to subway, U of T, hospital district, financial district & fashionable Yorkville shopping, 24 hours concierge. Fridge, stove, dishwasher, washer, dryer, window coverings, all light fixtures. Amazing amenities - indoor pool, gym, party room, sauna, rooftop lounge.
** Required credit check, employment letter, two most recent pay stubs and references. Serious inquiries only, and thank you for your interest.",8 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/college-bay-1-1-br-1-ba-1-parking-luxury-condo-near-u-of-t/1687949976
Newly Renovated Home for Rent,4300,"Scarborough RT - TTC, Scarborough, ON, M1H1P1",3/11/2024 22:08,House,4,2,,Not Included,3+,1 Year,1-May-24,No,"1,500",No,Yes,Not Included,Outdoors only,,,"Whole property for lease!!! Gorgeous Bright Spacious 4 Bedroom Renovated Detached Bungalow In Beautiful Mature Neighbourhood! Open Concept Living And Dining Area With High Ceilings. New Flooring Throughout Home. New Modern Kitchen With New Appliances. Near To Hospital, Shopping, Parks, Hwy 401, & Etc.
- Move in May 1st, 2024
- Intersection: Benleigh Dr & Bellamy Rd N
- Tenant Pays All Utilities",13 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/newly-renovated-home-for-rent/1687949968
Airbnb room for rent in Scarborough daily or weekly,60,"Scarborough, ON M1T 3K8",3/11/2024 22:05,,,,,,,,,No,,Yes,,,,,,"Licensed Short Term Rental in Scarborough daily or Weekly. I also list it on Airbnb. If you contact me directly, it can save you airbnb service fee","1,258 visits",https://www.kijiji.ca/v-short-term-rental/city-of-toronto/airbnb-room-for-rent-in-scarborough-daily-or-weekly/1681868374
A private room in a 3-bdr apartment near York U./ Seneca C.,870,"North York, ON M3N 1N6",3/11/2024 22:05,,,,,,,,,No,,Yes,,,,,,"- A private room ($870/week) in a 3-bedroom flat located in a quiet residential area
- Available immediately
- Clean, bright and cozy room
- Share bright, clean kitchen and washroom
- Utility included
- Centralized heat and AC
- Free high-speed internet
- A few-minute walk to bus stops
- Walking distance to York Univ. / Seneca Col., shopping center and gourmet restaurants
- 2 responsible roommates
- ONLY available to a currently employed individual or a mature post-secondary student
- Text or phone at (647-687-7776) for quick response",8 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/a-private-room-in-a-3-bdr-apartment-near-york-u-seneca-c/1687949672
Furnished Room for rent in High rise Building Islington Subway,990,"Etobicoke, ON M9A 4X6",3/11/2024 22:02,,,,,,,,,No,,Yes,,,,,,Furnished Room for rent in High rise Building Islington Subway,18 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/furnished-room-for-rent-in-high-rise-building-islington-subway/1687949383
Upscale Large 1 Bedroom Suite Yonge and St Clair-Air Conditioned,2647,"60 Pleasant Blvd., Toronto, ON, M4T 1K1",3/11/2024 22:01,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Mar-24,Yes,758,No,Yes,Balcony,Outdoors only,"Laundry (In Building), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, Bicycle Parking, Storage Space, Elevator in Building",,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/upscale-large-1-bedroom-suite-yonge-and-st-clair-air-conditioned/1665241670
Yonge and St Clair Luxury Bachelor Suite (Air Conditioned),2097,"40 Pleasant Blvd, Toronto, ON, M4T 1J9",3/11/2024 22:01,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,1-Mar-24,Yes,400,No,Yes,Balcony,Outdoors only,"Laundry (In Building), Dishwasher, Fridge / Freezer","Gym, Pool, Concierge, Bicycle Parking, Storage Space, Elevator in Building",,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-and-st-clair-luxury-bachelor-suite-air-conditioned/1682187119
Yonge and Finch 1 Bedroom Studio Unit (No sharing) with Balcony,1950,"150 Finch Avenue West, North York, ON",3/11/2024 22:01,Condo,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Internet,1,1 Year,1-May-24,No,400,Yes,Yes,Balcony,No,"Laundry (In Unit), Fridge / Freezer",,"MOVE-IN DATE** MAY 1 2024 ** ONLY ACCEPTING CLEAN, ONE SINGLE TENANT** WE WILL NOT TOLERATE DIRTY TENANTS. ***",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/yonge-and-finch-1-bedroom-studio-unit-no-sharing-with-balcony/1687949355
