Title,Price($),Address,Date Posted,Building Type,Bedrooms,Bathrooms,Utilities,Wi-Fi and More,Parking Included,Agreement Type,Move-In Date,Pet Friendly,Size (sqft),Furnished,Air Conditioning,Personal Outdoor Space,Smoking Permitted,Appliances,Amenities,Description,Visit Counter,url
Room For Rent Bathurst & Steeles,800,"North York, ON M2R 2A5",2024-03-13 11:43:02,,,,,,,,,,,Yes,,,,,,Room For Rent in a two bedroom apartment near Bathurst & Steeles. Please message me for details.,,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/room-for-rent-bathurst-steeles/1688084005
"2bed/1wash furnished at 560 King st,W (Fashion house)",3200,"560 King Street West, Toronto, Ontario",2024-03-13 11:38:51,,,,,,,,,No,,Yes,,,,,,"Available from April 1st.
2 Bedroom, 1 washroom apartment in the heart of Fashion District.
Furnished with fully equipped kitchen, with full range of small and big appliances, utensils.
Hydro, unlimited internet included.
Clean and fresh, big two bedroom apartment with a balcony.
No parking assigned for this apartment.
24hr concierge, state of the art Infinity Pool, Gym, Party Room, Patio, free wi fi at the gym/pool and patio areas.
The Keg restaurant on the first floor of the building.
No smoking please.		
$75 Cleaning fee will be charged .",10 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/2bed-1wash-furnished-at-560-king-st-w-fashion-house/1688083797
2B Basement Apartment for rent in Pickering,2000,"Staghorn Rd, Pickering, ON L1W",2024-03-13 09:56:42,,,,,,,,,,,No,,,,,,"This 2-bedroom basement apartment (~900 sqft) is located on a quiet street with large luxury detached homes, near Rouge Hill and Pickering GO-Stations, schools, parks, and bus stops.",489 visits,https://www.kijiji.ca/v-room-rental-roommate/city-of-toronto/2b-basement-apartment-for-rent-in-pickering/1681762951
Emery Crossing - 3 Bedroom Apartment for Rent,3300,"5 Zappacosta Drive, Toronto, ON, M9M 0G9",2024-03-13 09:53:25,Apartment,3,2,,Not Included,0,1 Year,,Limited,962,No,Yes,Balcony,Yes,"Laundry (In Building), Fridge / Freezer",Elevator in Building,"When you cross nature with urban, you get a visionary rental community to call home. Introducing Emery Crossing, a thoughtfully designed community that’s on the rise at Weston & Finch, just minutes from abundant parks along the Humber Valley, convenient shopping and dining, and the new Finch West LRT right outside your door.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/emery-crossing-3-bedroom-apartment-for-rent/1655099024
149 St George - 1 Bedroom Apartment for Rent,2450,"149 St. George, Toronto, ON, M5R 2L9",2024-03-13 09:53:25,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,"March 31, 2024",Yes,668,No,No,Balcony,No,Laundry (In Building),Storage Space,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/149-st-george-1-bedroom-apartment-for-rent/1684385239
153 St George - 1 Bedroom Apartment for Rent,2400,"153 St. George Street, Toronto, ON, M5R 2L9",2024-03-13 09:53:25,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,"April 1, 2024",Yes,647,No,No,Balcony,No,Laundry (In Building),Storage Space,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/153-st-george-1-bedroom-apartment-for-rent/1684385240
Avenue Park Apartments - Studio Apartment for Rent,1975,"103 Avenue Road, Toronto, ON, M5R 2G9",2024-03-13 08:52:57,Apartment,Bachelor/Studio,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,500,No,No,Balcony,No,Laundry (In Building),"Pool, Storage Space",Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/avenue-park-apartments-studio-apartment-for-rent/1679538829
WESTQ - 2 Bedroom Apartment for Rent,2900,"45 Lisgar Street, Toronto, ON, M6J 0A1",2024-03-13 08:52:57,Apartment,2,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,Not Available,No,Yes,Balcony,Yes,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, 24 Hour Security, Bicycle Parking, Elevator in Building","There is something to be said for renting in the epi-centre of the city's hottest neighbourhood – it was actually ranked second-coolest neighbourhood in the world, according to Vogue Magazine, beating out Paris and New York, coming in just behind Tokyo's Shimokitazawa district. West Queen West has art, style, fashion, music, nightlife, entertainment and more. It's the destination for trendsetters and cool makers – but you can call it home. The newly completed building has a fresh style, fabulous finishes and exceptional details. It's been designed with lifestyle in mind. This rental community is the perfect place to entertain and to enjoy the edgy, vibrant neighbourhood. If you're going to live well, you're going to live here.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/westq-2-bedroom-apartment-for-rent/1669801152
Emery Crossing - 2 Bedroom + Den Apartment for Rent,2600,"5 Zappacosta Drive, Toronto, ON, M9M 0G9",2024-03-13 08:52:57,Apartment,2 + Den,1.5,,Not Included,0,1 Year,,Limited,884,No,Yes,Balcony,Yes,"Laundry (In Building), Fridge / Freezer",Elevator in Building,"A spacious 2 Bedroom, 1.5 Bathroom rental suite with a private balcony perfect for outdoor relaxation and entertainment.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/emery-crossing-2-bedroom-den-apartment-for-rent/1676255741
The Marquee in Queen West Village - 1 Bedroom Apartment for Rent,2275,"55 Lisgar Street, Toronto, ON, M6J 3X6",2024-03-13 08:52:57,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,Not Available,No,No,Balcony,Yes,"Laundry (In Building), Fridge / Freezer","Bicycle Parking, Elevator in Building","Marquee offers the perfect combo of lifestyle and comfort. Located in the heart of West Queen West, apartments are beautifully finished, with hardwood throughout and balconies that overlook an active neighbourhood. This rental community is surrounded by Toronto's trendiest. Boutique hotels like The Drake and The Gladstone make the scene with dining, lounges and music venues that bring out Toronto's A-list scenesters. From fashion and dining to tattoos, patios, galleries and back-alley graffiti, Marquee is a great home that comes with a fabulous lifestyle.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/the-marquee-in-queen-west-village-1-bedroom-apartment-for-rent/1669801021
ROOM for rent,,M6G1C2,2024-03-13 07:15:30,Apartment,3,1,,Not Included,0,1 Year,"February 17, 2024",No,"1,500",Yes,Yes,Not Included,No,,,"**Cozy 3 Bedroom Furnished Detached Home for Rent in Vibrant Toronto Center**
Looking for a safe and cozy living space in the heart of Toronto? Your search ends here! We have a spacious 3-bedroom apartment available for rent in the lively Christie and College area. This fully furnished home is an ideal choice for international female students.
- Each room can be rented individually, allowing you to share a room or enjoy your private space.
- Tenancy is available exclusively to female international students.
- The property is a smoke-free and alcohol-free environment with no disruptive activities permitted.
- Limited occupancy ensures safety and privacy for all residents.
- Shared bathroom and kitchen facilities offer a communal living experience.
Don't let this opportunity pass you by! Contact us now for more information and to arrange a viewing. Mention that the listing is exclusively for international students.",142 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent/1685659897
Room for rent near Seneca College,,"North York, ON M2J",2024-03-13 06:48:41,Apartment,3,1.5,"Hydro_Yes,Heat_Yes,Water_Yes",Internet,1,Month-to-month,"April 1, 2024",No,10,Yes,No,Balcony,No,"Laundry (In Building), Fridge / Freezer","Bicycle Parking, Elevator in Building","I have a three br apartment, ground floor. Two of them are for rent. We just 5 min to Fairview Mall ang 25 walk to Seneca",24 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/room-for-rent-near-seneca-college/1688074229
3 Bedroom Apartment for Rent - 3434 Eglinton Avenue East,3461,"3434 Eglinton Avenue East, Toronto, ON, M1J 2J1",2024-03-14 16:44:44,Apartment,3,1.5,"Hydro_No,Heat_Yes,Water_No",Not Included,0,1 Year,,No,"1,282",No,No,Not Included,No,Laundry (In Building),Storage Space,Utilities Included,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-apartment-for-rent-3434-eglinton-avenue-east/1684095926
1 Bdm. Apartment for Rent in North York!  Bathurst and Rockford,1815,"6010 Bathurst Street, North York, ON, M2R 1Z7",2024-03-05 15:34:10,Apartment,1,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,,Yes,Not Available,No,No,Balcony,No,"Laundry (In Building), Fridge / Freezer",Elevator in Building,"*Prices, incentives, availability and specifications are subject to change. Images may not reflect actual suite finishes. Pet restrictions may apply. E. & O.E.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdm-apartment-for-rent-in-north-york-bathurst-and-rockford/1687345786
Wallace Residence 7 Apartment for Rent - 299  Campbell Avenue,3070,"299 Campbell Avenue, Toronto, ON, M6P 0C2",2024-03-04 22:07:44,Apartment,2,1,"Hydro_No,Heat_Yes,Water_No",Cable / TV,0,1 Year,,Yes,861,No,No,Balcony,No,"Laundry (In Unit), Dishwasher, Fridge / Freezer","Gym, Storage Space, Elevator in Building",The Campbell - located in the vibrant Junction Triangle is designed to enhance your life. Awarded Toronto's Best New Rental Development of The Year!,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/wallace-residence-7-apartment-for-rent-299-campbell-avenue/1675237171
LARGE 3 BEDROOM BASEMENT APARTMENT - KEELE ST AND LAWRENCE AVE W,2800,"York, ON M6M 1G9",2024-03-07 22:26:23,Basement,3,1,,Not Included,1,1 Year,"March 7, 2024",Yes,"1,265",No,Yes,Yard,Outdoors only,"Laundry (In Unit), Fridge / Freezer",,LARGE 3 BEDROOM BASEMENT APARTMENT - KEELE ST AND LAWRENCE AVE W,,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-3-bedroom-basement-apartment-keele-st-and-lawrence-ave-w/1687583582
831 Kennedy Road - 831 Kennedy Apartment for Rent,2699,"831 Kennedy Road, Toronto, ON, M1K 2E3",2024-02-29 14:54:00,Apartment,1,1,,Not Included,0,1 Year,,Yes,986,No,No,Not Included,No,Fridge / Freezer,Elevator in Building,"Situated in a family-oriented area of Scarborough, 831 Kennedy Helen Towers is a wonderful rental community located close to several schools, a childcare centre, a community centre, public library, and shopping. Your home backs onto Treverton Park – the perfect place to walk your dog or take the kids to the playground. There is a grocery store and a Shoppers Drug Mart just steps away on Eglinton Avenue East. The TTC stops outside your door and The Kennedy subway station, the Kennedy GO station, and Scarborough RT are a short walk away – making all parts of Toronto and the GTA easily accessible. All the shopping and entertainment options of Eglinton Town Centre and Eglinton Square are minutes away as well. Centennial College Ashtonbee Campus, Ashtonbee Reservoir Park, Wexford Park and nature trails are all close by.Your bright and spacious, pet-friendly rental apartment features gleaming parquet floors and a private balcony. Enjoy the convenience of on-site laundry facilities, plenty of visitor parking, and parking available for you. Experience the peace of mind that comes with monitored security cameras and a friendly on-site management team – there to handle any maintenance issues that may arise. Helen Towers is a Certified Rental Building.If you're looking for a comfortable, convenient, and family-friendly place to call home, you can stop searching. Helen Towers (831  Kennedy Road) is ready to welcome you. Incentive: - FMR- First Month Rent for Free nullBuilding OverivewSituated in a family-oriented area of Scarborough, 831 Kennedy Helen Towers is a wonderful rental community located close to several schools, a childcare centre, a community centre, public library, and shopping. Your home backs onto Treverton Park – the perfect place to walk your dog or take the kids to the playground. There is a grocery store and a Shoppers Drug Mart just steps away on Eglinton Avenue East. The TTC stops outside your door and The Kennedy subway station, the Kennedy GO station, and Scarborough RT are a short walk away – making all parts of Toronto and the GTA easily accessible. All the shopping and entertainment options of Eglinton Town Centre and Eglinton Square are minutes away as well. Centennial College Ashtonbee Campus, Ashtonbee Reservoir Park, Wexford Park and nature trails are all close by.Your bright and spacious, pet-friendly rental apartment features gleaming parquet floors and a private balcony. Enjoy the convenience of on-site laundry facilities, plenty of visitor parking, and parking available for you. Experience the peace of mind that comes with monitored security cameras and a friendly on-site management team – there to handle any maintenance issues that may arise. Helen Towers is a Certified Rental Building.If you're looking for a comfortable, convenient, and family-friendly place to call home, you can stop searching. Helen Towers (831  Kennedy Road) is ready to welcome you.Current PromotionsHurry! 1 Month Free - For a limited time only | Call Today!For a limited time, you can receive ONE MONTH FREE on a 12-month lease. *Receive your first month free on select suites for a limited time only. Contact the leasing team for details. Valid on new move-ins. Pricing, Incentives, and availability are subject to change or end without notice. Terms & Conditions apply. All pictures shown may not be representative of all suites available. E.&O.E. Call our dedicated team today to apply!",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/831-kennedy-road-831-kennedy-apartment-for-rent/1686827383
1 Bedroom Apartment for Rent Steps to Victoria Park Station!,2395,"30 Denton Avenue, Toronto, ON, M1L 4P2",2024-03-07 00:09:55,Apartment,1,1,"Hydro_No,Heat_Yes,Water_No",Not Included,0,1 Year,,Yes,Not Available,No,No,Balcony,No,"Laundry (In Building), Dishwasher, Fridge / Freezer","Pool, Elevator in Building","Live well at Cambridge Place Apartments, located in the heart of Danforth Village. Rent an apartment close to major transit hubs, including the Danforth GO Station and the Victoria Park TTC Station. With many local shops and conveniences in the area, this is the perfect spot to call home. All these conveniences, compliment your bright and airy suite. Enjoy sipping coffee from your balcony or take a dip in our pool. This vibrant Scarborough neighbourhood will fulfill your every need.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-steps-to-victoria-park-station/1653225839
Sublet: 1 Bed 1 Bath Apartment close to Financial District,1983,"Toronto, ON M5G",2024-03-13 06:38:47,,,,,,,,,,,Yes,,,,,,"***This is a short term furnished sublet***
Available from March 22 (afternoon) to May 5",33 visits,https://www.kijiji.ca/v-short-term-rental/city-of-toronto/sublet:-1-bed-1-bath-apartment-close-to-financial-district/1688073963
Bright and Lofty 1BR + Den Apartment In Trinity Bellwoods Area,3100,"Queen Street West, Toronto, ON",2024-03-13 05:30:28,Apartment,1 + Den,1,"Hydro_No,Heat_Yes,Water_Yes",Not Included,0,1 Year,"March 1, 2024",Limited,750,No,Yes,Balcony,No,Laundry (In Unit),,"Welcome to your chic rental apartment in a vibrant south-facing building backing onto Trinity Bellwoods Park in Toronto's Queen St. West neighbourhood. This one-bedroom plus den retreat offers modern urban living with easy access to galleries, restaurants, supermarkets, parks, TTC, Trinity Bellwoods Community Centre, and conveniences.",,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bright-and-lofty-1br-den-apartment-in-trinity-bellwoods-area/1686066252
Furnished One-bedroom Apartment for Rent in Scarborough,1999,"Scarborough, ON M1X 0B4",2024-03-13 04:15:31,Apartment,1,1,"Hydro_Yes,Heat_Yes,Water_Yes",Cable / TVInternet,1,1 Year,"March 6, 2024",No,800,Yes,Yes,Yard,Outdoors only,Laundry (In Unit),24 Hour Security,Furnished All Inclusive One bedroom Apartment for Rent in Scarborough!,202 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-one-bedroom-apartment-for-rent-in-scarborough/1687509949
Royal York/Dixon One Bed Basement Apart. Avail. for Rent April 1,1375,"Etobicoke, ON M9P 2N4",2024-03-13 03:45:20,Basement,1,1,,Not Included,1,1 Year,"April 1, 2024",No,550,No,Yes,Yard,Outdoors only,"Laundry (In Building), Fridge / Freezer",,"Royal York/Dixon Road Basement Apartment Available April 1
Newly renovated separate bathroom with shower. New Windows and new laminate throughout living room area and bedroom. Kitchen comes with fridge and stove. High Efficiency Furnace and Air Conditioning. Shared washer and dryer in separate room outside of the basement apartment. Shared backyard with mature trees. Private parking. TTC walking distance to street, close to 401/427 and airport is 5 minutes away. Sherway Gardens is 10 minutes away. Rental Application , employment letter and credit check a must. First and last month required. $1375 plus utilities.",115 visits,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/royal-york-dixon-one-bed-basement-apart-avail-for-rent-april-1/1688068006
